timestamp_iso,raw_value
2025-10-02T10:17:38.121971,8461596
2025-10-02T10:17:38.145766,8445623
2025-10-02T10:17:38.167710,8429434
2025-10-02T10:17:38.191236,8416586
2025-10-02T10:17:38.214726,8412588
2025-10-02T10:17:38.237909,8411468
2025-10-02T10:17:38.261283,8408095
2025-10-02T10:17:38.284229,8401768
2025-10-02T10:17:38.307303,8396738
2025-10-02T10:17:38.330303,8394685
2025-10-02T10:17:38.353645,8396343
2025-10-02T10:17:38.377423,8401994
2025-10-02T10:17:38.399410,8409800
2025-10-02T10:17:38.422735,8414006
2025-10-02T10:17:38.445725,8416352
2025-10-02T10:17:38.469452,8422039
2025-10-02T10:17:38.492744,8433437
2025-10-02T10:17:38.515186,8448695
2025-10-02T10:17:38.538895,8464334
2025-10-02T10:17:38.561918,8477837
2025-10-02T10:17:38.584944,8488065
2025-10-02T10:17:38.608859,8495322
2025-10-02T10:17:38.631190,8498313
2025-10-02T10:17:38.654381,8497300
2025-10-02T10:17:38.677792,8492363
2025-10-02T10:17:38.701557,8482976
2025-10-02T10:17:38.724574,8470627
2025-10-02T10:17:38.747552,8456044
2025-10-02T10:17:38.770992,8439959
2025-10-02T10:17:38.795004,8423551
2025-10-02T10:17:38.816934,8414165
2025-10-02T10:17:38.839552,8412149
2025-10-02T10:17:38.863438,8410496
2025-10-02T10:17:38.886324,8404928
2025-10-02T10:17:38.909876,8399000
2025-10-02T10:17:38.932558,8395703
2025-10-02T10:17:38.956195,8395733
2025-10-02T10:17:38.978554,8398856
2025-10-02T10:17:39.001737,8405846
2025-10-02T10:17:39.025910,8412671
2025-10-02T10:17:39.048929,8415086
2025-10-02T10:17:39.072050,8418398
2025-10-02T10:17:39.095384,8425483
2025-10-02T10:17:39.118110,8438765
2025-10-02T10:17:39.141642,8454623
2025-10-02T10:17:39.163918,8469571
2025-10-02T10:17:39.187978,8481802
2025-10-02T10:17:39.211980,8491215
2025-10-02T10:17:39.233719,8496650
2025-10-02T10:17:39.257330,8498158
2025-10-02T10:17:39.280860,8495944
2025-10-02T10:17:39.303484,8489293
2025-10-02T10:17:39.327537,8478579
2025-10-02T10:17:39.349837,8464852
2025-10-02T10:17:39.373209,8449635
2025-10-02T10:17:39.396340,8433664
2025-10-02T10:17:39.419350,8419109
2025-10-02T10:17:39.443388,8413533
2025-10-02T10:17:39.465140,8412187
2025-10-02T10:17:39.488763,8409537
2025-10-02T10:17:39.512838,8402257
2025-10-02T10:17:39.535521,8397007
2025-10-02T10:17:39.558535,8394251
2025-10-02T10:17:39.582046,8395334
2025-10-02T10:17:39.604380,8400840
2025-10-02T10:17:39.627539,8408619
2025-10-02T10:17:39.650693,8413785
2025-10-02T10:17:39.674514,8415885
2025-10-02T10:17:39.697520,8420065
2025-10-02T10:17:39.720061,8429995
2025-10-02T10:17:39.743240,8444679
2025-10-02T10:17:39.766461,8460067
2025-10-02T10:17:39.790455,8474259
2025-10-02T10:17:39.812839,8485706
2025-10-02T10:17:39.836513,8493733
2025-10-02T10:17:39.859902,8498132
2025-10-02T10:17:39.882124,8498179
2025-10-02T10:17:39.906167,8493931
2025-10-02T10:17:39.928685,8485712
2025-10-02T10:17:39.952132,8473852
2025-10-02T10:17:39.975810,8459566
2025-10-02T10:17:39.998530,8443664
2025-10-02T10:17:40.022016,8427101
2025-10-02T10:17:40.045484,8415635
2025-10-02T10:17:40.067918,8412257
2025-10-02T10:17:40.091592,8411233
2025-10-02T10:17:40.114883,8407689
2025-10-02T10:17:40.137955,8400558
2025-10-02T10:17:40.161130,8396659
2025-10-02T10:17:40.183812,8394392
2025-10-02T10:17:40.207031,8396444
2025-10-02T10:17:40.230733,8402909
2025-10-02T10:17:40.254001,8410917
2025-10-02T10:17:40.276643,8414621
2025-10-02T10:17:40.300006,8416440
2025-10-02T10:17:40.322768,8422695
2025-10-02T10:17:40.345977,8435139
2025-10-02T10:17:40.368951,8450688
2025-10-02T10:17:40.392560,8466209
2025-10-02T10:17:40.415636,8479158
2025-10-02T10:17:40.439165,8488874
2025-10-02T10:17:40.462437,8495984
2025-10-02T10:17:40.485455,8498691
2025-10-02T10:17:40.508693,8496757
2025-10-02T10:17:40.531643,8491473
2025-10-02T10:17:40.555056,8481488
2025-10-02T10:17:40.577622,8468887
2025-10-02T10:17:40.600636,8454073
2025-10-02T10:17:40.624723,8438048
2025-10-02T10:17:40.647714,8421847
2025-10-02T10:17:40.670515,8413831
2025-10-02T10:17:40.693965,8412099
2025-10-02T10:17:40.717002,8409990
2025-10-02T10:17:40.739493,8404034
2025-10-02T10:17:40.763555,8398419
2025-10-02T10:17:40.786566,8395397
2025-10-02T10:17:40.809770,8396479
2025-10-02T10:17:40.832861,8399825
2025-10-02T10:17:40.855823,8407441
2025-10-02T10:17:40.879639,8413471
2025-10-02T10:17:40.901940,8415229
2025-10-02T10:17:40.925796,8418636
2025-10-02T10:17:40.948873,8426798
2025-10-02T10:17:40.971646,8440781
2025-10-02T10:17:40.994799,8456431
2025-10-02T10:17:41.017996,8471120
2025-10-02T10:17:41.041503,8483581
2025-10-02T10:17:41.064072,8492001
2025-10-02T10:17:41.087986,8497064
2025-10-02T10:17:41.110734,8498311
2025-10-02T10:17:41.134227,8495289
2025-10-02T10:17:41.158039,8487839
2025-10-02T10:17:41.180761,8477079
2025-10-02T10:17:41.203739,8463135
2025-10-02T10:17:41.226969,8447711
2025-10-02T10:17:41.250215,8431518
2025-10-02T10:17:41.273650,8417868
2025-10-02T10:17:41.296279,8413568
2025-10-02T10:17:41.319383,8411650
2025-10-02T10:17:41.342698,8408595
2025-10-02T10:17:41.365650,8401477
2025-10-02T10:17:41.388855,8396319
2025-10-02T10:17:41.412652,8394016
2025-10-02T10:17:41.434868,8395783
2025-10-02T10:17:41.458232,8401636
2025-10-02T10:17:41.481644,8409740
2025-10-02T10:17:41.505137,8414181
2025-10-02T10:17:41.528392,8416185
2025-10-02T10:17:41.551463,8420926
2025-10-02T10:17:41.574392,8431767
2025-10-02T10:17:41.597289,8446636
2025-10-02T10:17:41.620398,8462389
2025-10-02T10:17:41.644151,8476227
2025-10-02T10:17:41.667216,8487223
2025-10-02T10:17:41.690039,8494271
2025-10-02T10:17:41.713698,8498336
2025-10-02T10:17:41.736805,8497734
2025-10-02T10:17:41.759715,8493245
2025-10-02T10:17:41.782379,8484484
2025-10-02T10:17:41.805627,8472138
2025-10-02T10:17:41.829634,8457818
2025-10-02T10:17:41.852131,8441491
2025-10-02T10:17:41.875874,8425021
2025-10-02T10:17:41.899039,8414968
2025-10-02T10:17:41.921699,8412429
2025-10-02T10:17:41.945563,8411201
2025-10-02T10:17:41.967843,8406498
2025-10-02T10:17:41.991768,8400170
2025-10-02T10:17:42.015026,8396039
2025-10-02T10:17:42.037868,8394860
2025-10-02T10:17:42.060931,8397586
2025-10-02T10:17:42.084379,8403983
2025-10-02T10:17:42.107779,8411742
2025-10-02T10:17:42.130578,8414435
2025-10-02T10:17:42.153484,8417870
2025-10-02T10:17:42.177356,8424512
2025-10-02T10:17:42.199452,8437265
2025-10-02T10:17:42.223347,8453098
2025-10-02T10:17:42.247019,8468181
2025-10-02T10:17:42.269902,8480927
2025-10-02T10:17:42.293015,8490486
2025-10-02T10:17:42.316413,8496518
2025-10-02T10:17:42.339061,8498233
2025-10-02T10:17:42.362808,8496835
2025-10-02T10:17:42.385190,8490150
2025-10-02T10:17:42.408674,8480127
2025-10-02T10:17:42.431866,8466805
2025-10-02T10:17:42.454744,8451913
2025-10-02T10:17:42.477739,8435367
2025-10-02T10:17:42.500939,8420192
2025-10-02T10:17:42.524943,8413753
2025-10-02T10:17:42.547610,8411930
2025-10-02T10:17:42.570552,8409470
2025-10-02T10:17:42.594181,8402959
2025-10-02T10:17:42.617349,8397597
2025-10-02T10:17:42.640560,8395006
2025-10-02T10:17:42.663584,8395885
2025-10-02T10:17:42.687270,8400663
2025-10-02T10:17:42.710137,8408156
2025-10-02T10:17:42.733207,8413322
2025-10-02T10:17:42.756133,8415407
2025-10-02T10:17:42.779806,8419397
2025-10-02T10:17:42.802751,8428243
2025-10-02T10:17:42.826756,8442707
2025-10-02T10:17:42.848753,8458332
2025-10-02T10:17:42.872287,8472943
2025-10-02T10:17:42.895363,8484406
2025-10-02T10:17:42.918321,8493226
2025-10-02T10:17:42.941303,8497993
2025-10-02T10:17:42.965370,8498415
2025-10-02T10:17:42.988196,8494532
2025-10-02T10:17:43.011748,8486379
2025-10-02T10:17:43.034563,8475340
2025-10-02T10:17:43.058060,8461023
2025-10-02T10:17:43.080698,8445648
2025-10-02T10:17:43.103770,8429265
2025-10-02T10:17:43.127322,8416873
2025-10-02T10:17:43.150503,8412923
2025-10-02T10:17:43.173281,8411512
2025-10-02T10:17:43.196623,8408170
2025-10-02T10:17:43.219335,8400992
2025-10-02T10:17:43.242947,8395432
2025-10-02T10:17:43.266178,8394136
2025-10-02T10:17:43.289516,8396048
2025-10-02T10:17:43.313085,8402689
2025-10-02T10:17:43.335875,8410693
2025-10-02T10:17:43.359107,8414081
2025-10-02T10:17:43.381998,8416561
2025-10-02T10:17:43.405353,8421925
2025-10-02T10:17:43.428291,8433439
2025-10-02T10:17:43.451565,8448877
2025-10-02T10:17:43.474258,8464567
2025-10-02T10:17:43.498250,8477737
2025-10-02T10:17:43.520760,8488564
2025-10-02T10:17:43.544664,8495498
2025-10-02T10:17:43.567246,8498643
2025-10-02T10:17:43.591388,8497375
2025-10-02T10:17:43.613979,8492009
2025-10-02T10:17:43.637166,8482990
2025-10-02T10:17:43.659864,8470700
2025-10-02T10:17:43.683562,8455323
2025-10-02T10:17:43.706581,8439184
2025-10-02T10:17:43.729378,8423122
2025-10-02T10:17:43.752262,8414346
2025-10-02T10:17:43.775868,8412434
2025-10-02T10:17:43.799320,8410878
2025-10-02T10:17:43.822843,8405593
2025-10-02T10:17:43.845922,8399295
2025-10-02T10:17:43.868955,8395651
2025-10-02T10:17:43.892172,8395262
2025-10-02T10:17:43.914589,8397671
2025-10-02T10:17:43.938210,8405239
2025-10-02T10:17:43.961620,8412236
2025-10-02T10:17:43.984592,8415128
2025-10-02T10:17:44.007808,8418110
2025-10-02T10:17:44.030593,8425862
2025-10-02T10:17:44.054367,8439310
2025-10-02T10:17:44.077749,8455056
2025-10-02T10:17:44.100620,8469913
2025-10-02T10:17:44.124236,8482552
2025-10-02T10:17:44.147374,8491560
2025-10-02T10:17:44.169835,8497430
2025-10-02T10:17:44.195033,8498500
2025-10-02T10:17:44.216545,8495824
2025-10-02T10:17:44.239752,8488993
2025-10-02T10:17:44.262726,8478281
2025-10-02T10:17:44.286289,8465240
2025-10-02T10:17:44.309332,8449925
2025-10-02T10:17:44.332586,8433622
2025-10-02T10:17:44.355486,8418524
2025-10-02T10:17:44.378735,8413200
2025-10-02T10:17:44.402246,8411556
2025-10-02T10:17:44.424902,8408745
2025-10-02T10:17:44.447901,8401908
2025-10-02T10:17:44.471461,8396726
2025-10-02T10:17:44.495053,8395112
2025-10-02T10:17:44.518049,8396636
2025-10-02T10:17:44.541422,8401560
2025-10-02T10:17:44.563926,8409268
2025-10-02T10:17:44.587420,8414147
2025-10-02T10:17:44.610581,8416183
2025-10-02T10:17:44.633343,8419628
2025-10-02T10:17:44.656514,8430089
2025-10-02T10:17:44.680487,8444799
2025-10-02T10:17:44.702691,8460880
2025-10-02T10:17:44.726514,8474710
2025-10-02T10:17:44.749359,8485854
2025-10-02T10:17:44.772551,8494092
2025-10-02T10:17:44.795757,8497942
2025-10-02T10:17:44.819192,8498169
2025-10-02T10:17:44.842381,8493474
2025-10-02T10:17:44.864811,8485007
2025-10-02T10:17:44.888835,8473410
2025-10-02T10:17:44.912017,8459072
2025-10-02T10:17:44.934887,8443156
2025-10-02T10:17:44.958455,8426755
2025-10-02T10:17:44.981684,8415614
2025-10-02T10:17:45.004048,8412894
2025-10-02T10:17:45.027617,8411204
2025-10-02T10:17:45.050849,8407105
2025-10-02T10:17:45.074675,8399902
2025-10-02T10:17:45.096812,8395621
2025-10-02T10:17:45.120611,8394229
2025-10-02T10:17:45.143763,8397005
2025-10-02T10:17:45.166800,8403405
2025-10-02T10:17:45.189348,8411258
2025-10-02T10:17:45.212632,8414282
2025-10-02T10:17:45.236548,8417160
2025-10-02T10:17:45.259671,8423391
2025-10-02T10:17:45.282467,8435605
2025-10-02T10:17:45.305889,8451413
2025-10-02T10:17:45.328651,8466198
2025-10-02T10:17:45.352244,8479156
2025-10-02T10:17:45.375128,8489738
2025-10-02T10:17:45.398618,8495886
2025-10-02T10:17:45.421329,8498962
2025-10-02T10:17:45.445264,8497304
2025-10-02T10:17:45.467594,8491204
2025-10-02T10:17:45.490709,8481245
2025-10-02T10:17:45.514484,8468584
2025-10-02T10:17:45.537244,8453200
2025-10-02T10:17:45.560516,8436689
2025-10-02T10:17:45.583946,8421271
2025-10-02T10:17:45.606831,8414149
2025-10-02T10:17:45.630223,8412153
2025-10-02T10:17:45.652790,8410645
2025-10-02T10:17:45.676834,8404621
2025-10-02T10:17:45.699539,8398660
2025-10-02T10:17:45.723323,8395479
2025-10-02T10:17:45.746367,8395435
2025-10-02T10:17:45.768662,8398948
2025-10-02T10:17:45.792540,8406162
2025-10-02T10:17:45.815723,8413028
2025-10-02T10:17:45.838708,8415590
2025-10-02T10:17:45.861491,8418600
2025-10-02T10:17:45.884592,8427637
2025-10-02T10:17:45.908472,8441133
2025-10-02T10:17:45.930815,8457280
2025-10-02T10:17:45.954976,8471460
2025-10-02T10:17:45.977921,8483545
2025-10-02T10:17:46.000384,8492775
2025-10-02T10:17:46.024479,8497215
2025-10-02T10:17:46.047552,8498637
2025-10-02T10:17:46.070314,8495396
2025-10-02T10:17:46.094301,8487604
2025-10-02T10:17:46.116471,8476619
2025-10-02T10:17:46.140312,8462879
2025-10-02T10:17:46.162747,8447456
2025-10-02T10:17:46.186312,8431209
2025-10-02T10:17:46.209410,8417187
2025-10-02T10:17:46.232686,8412909
2025-10-02T10:17:46.256042,8411403
2025-10-02T10:17:46.279189,8408160
2025-10-02T10:17:46.301549,8401335
2025-10-02T10:17:46.325459,8396241
2025-10-02T10:17:46.348282,8394787
2025-10-02T10:17:46.371689,8397204
2025-10-02T10:17:46.394694,8402596
2025-10-02T10:17:46.418422,8410243
2025-10-02T10:17:46.441583,8414316
2025-10-02T10:17:46.464462,8416164
2025-10-02T10:17:46.487011,8421145
2025-10-02T10:17:46.510222,8431992
2025-10-02T10:17:46.534480,8447240
2025-10-02T10:17:46.557744,8462589
2025-10-02T10:17:46.580317,8476487
2025-10-02T10:17:46.603321,8487299
2025-10-02T10:17:46.626522,8494869
2025-10-02T10:17:46.649798,8498695
2025-10-02T10:17:46.673013,8497751
2025-10-02T10:17:46.695796,8492666
2025-10-02T10:17:46.719598,8484239
2025-10-02T10:17:46.742947,8472009
2025-10-02T10:17:46.765964,8456905
2025-10-02T10:17:46.789161,8440987
2025-10-02T10:17:46.812422,8425164
2025-10-02T10:17:46.835525,8414789
2025-10-02T10:17:46.858717,8412220
2025-10-02T10:17:46.881605,8410881
2025-10-02T10:17:46.904414,8405612
2025-10-02T10:17:46.928290,8398943
2025-10-02T10:17:46.951526,8394923
2025-10-02T10:17:46.974691,8394438
2025-10-02T10:17:46.998111,8397742
2025-10-02T10:17:47.020890,8404595
2025-10-02T10:17:47.043524,8412245
2025-10-02T10:17:47.067076,8415079
2025-10-02T10:17:47.090600,8417416
2025-10-02T10:17:47.112669,8424761
2025-10-02T10:17:47.136290,8437894
2025-10-02T10:17:47.159619,8453010
2025-10-02T10:17:47.182659,8468210
2025-10-02T10:17:47.206258,8480803
2025-10-02T10:17:47.229557,8490545
2025-10-02T10:17:47.251942,8496694
2025-10-02T10:17:47.275985,8499065
2025-10-02T10:17:47.298757,8496715
2025-10-02T10:17:47.321376,8490065
2025-10-02T10:17:47.344639,8479791
2025-10-02T10:17:47.367901,8466690
2025-10-02T10:17:47.391497,8451202
2025-10-02T10:17:47.414760,8434798
2025-10-02T10:17:47.437908,8419574
2025-10-02T10:17:47.461240,8413303
2025-10-02T10:17:47.483976,8411709
2025-10-02T10:17:47.507023,8409983
2025-10-02T10:17:47.530443,8403895
2025-10-02T10:17:47.553636,8398442
2025-10-02T10:17:47.577363,8395210
2025-10-02T10:17:47.600227,8395418
2025-10-02T10:17:47.623823,8399465
2025-10-02T10:17:47.646301,8407537
2025-10-02T10:17:47.669390,8413408
2025-10-02T10:17:47.692517,8415554
2025-10-02T10:17:47.715360,8419190
2025-10-02T10:17:47.739465,8429192
2025-10-02T10:17:47.761583,8443165
2025-10-02T10:17:47.785821,8459178
2025-10-02T10:17:47.808506,8473239
2025-10-02T10:17:47.831772,8485379
2025-10-02T10:17:47.854648,8493546
2025-10-02T10:17:47.877752,8498058
2025-10-02T10:17:47.900708,8498559
2025-10-02T10:17:47.925008,8494712
2025-10-02T10:17:47.947515,8486834
2025-10-02T10:17:47.970392,8475113
2025-10-02T10:17:47.993680,8461133
2025-10-02T10:17:48.016797,8445412
2025-10-02T10:17:48.040685,8429047
2025-10-02T10:17:48.064915,8416283
2025-10-02T10:17:48.086714,8412598
2025-10-02T10:17:48.109732,8411271
2025-10-02T10:17:48.132840,8406934
2025-10-02T10:17:48.156151,8400282
2025-10-02T10:17:48.179127,8396310
2025-10-02T10:17:48.202722,8395037
2025-10-02T10:17:48.225983,8397654
2025-10-02T10:17:48.249174,8403307
2025-10-02T10:17:48.271597,8410984
2025-10-02T10:17:48.295560,8414260
2025-10-02T10:17:48.318110,8416570
2025-10-02T10:17:48.341796,8421636
2025-10-02T10:17:48.364308,8434070
2025-10-02T10:17:48.388165,8449393
2025-10-02T10:17:48.411039,8464535
2025-10-02T10:17:48.433729,8478004
2025-10-02T10:17:48.457301,8488634
2025-10-02T10:17:48.480524,8495910
2025-10-02T10:17:48.504014,8498738
2025-10-02T10:17:48.526431,8497452
2025-10-02T10:17:48.549569,8492089
2025-10-02T10:17:48.572954,8482656
2025-10-02T10:17:48.596541,8469918
2025-10-02T10:17:48.619433,8455066
2025-10-02T10:17:48.642949,8439220
2025-10-02T10:17:48.666244,8423267
2025-10-02T10:17:48.688911,8414349
2025-10-02T10:17:48.712643,8412244
2025-10-02T10:17:48.735224,8410998
2025-10-02T10:17:48.759824,8404873
2025-10-02T10:17:48.781528,8398523
2025-10-02T10:17:48.805379,8394404
2025-10-02T10:17:48.828482,8394121
2025-10-02T10:17:48.851429,8398255
2025-10-02T10:17:48.874784,8405608
2025-10-02T10:17:48.897668,8412890
2025-10-02T10:17:48.920629,8415262
2025-10-02T10:17:48.944561,8418074
2025-10-02T10:17:48.967322,8426011
2025-10-02T10:17:48.990589,8439578
2025-10-02T10:17:49.013292,8455394
2025-10-02T10:17:49.037167,8470290
2025-10-02T10:17:49.060212,8482040
2025-10-02T10:17:49.082883,8491419
2025-10-02T10:17:49.106257,8497111
2025-10-02T10:17:49.128953,8498614
2025-10-02T10:17:49.152889,8495886
2025-10-02T10:17:49.176025,8488759
2025-10-02T10:17:49.198796,8478318
2025-10-02T10:17:49.222462,8465128
2025-10-02T10:17:49.245596,8449203
2025-10-02T10:17:49.268812,8432285
2025-10-02T10:17:49.291907,8418044
2025-10-02T10:17:49.315259,8413239
2025-10-02T10:17:49.338348,8411825
2025-10-02T10:17:49.361560,8409448
2025-10-02T10:17:49.384210,8402713
2025-10-02T10:17:49.407625,8397451
2025-10-02T10:17:49.430918,8395291
2025-10-02T10:17:49.454015,8396101
2025-10-02T10:17:49.477142,8400454
2025-10-02T10:17:49.500307,8408350
2025-10-02T10:17:49.523787,8413893
2025-10-02T10:17:49.546975,8416035
2025-10-02T10:17:49.569940,8419847
2025-10-02T10:17:49.594343,8431014
2025-10-02T10:17:49.616343,8445534
2025-10-02T10:17:49.639019,8461035
2025-10-02T10:17:49.662880,8475324
2025-10-02T10:17:49.685727,8486668
2025-10-02T10:17:49.709609,8494523
2025-10-02T10:17:49.731771,8498601
2025-10-02T10:17:49.755399,8498373
2025-10-02T10:17:49.778758,8493876
2025-10-02T10:17:49.801553,8485368
2025-10-02T10:17:49.824456,8473672
2025-10-02T10:17:49.848464,8459179
2025-10-02T10:17:49.871404,8443302
2025-10-02T10:17:49.894357,8427057
2025-10-02T10:17:49.917882,8415797
2025-10-02T10:17:49.940560,8412564
2025-10-02T10:17:49.963612,8411552
2025-10-02T10:17:49.987164,8406605
2025-10-02T10:17:50.010214,8399723
2025-10-02T10:17:50.032897,8395738
2025-10-02T10:17:50.056975,8395340
2025-10-02T10:17:50.079651,8398625
2025-10-02T10:17:50.103004,8404620
2025-10-02T10:17:50.126560,8412146
2025-10-02T10:17:50.149280,8414409
2025-10-02T10:17:50.172629,8417131
2025-10-02T10:17:50.195409,8423328
2025-10-02T10:17:50.218579,8435872
2025-10-02T10:17:50.241671,8451591
2025-10-02T10:17:50.265318,8466693
2025-10-02T10:17:50.288547,8479555
2025-10-02T10:17:50.311438,8489585
2025-10-02T10:17:50.335033,8495878
2025-10-02T10:17:50.357497,8498703
2025-10-02T10:17:50.380708,8496919
2025-10-02T10:17:50.404267,8491216
2025-10-02T10:17:50.427391,8481158
2025-10-02T10:17:50.450835,8468419
2025-10-02T10:17:50.473845,8453072
2025-10-02T10:17:50.496941,8436803
2025-10-02T10:17:50.519476,8421724
2025-10-02T10:17:50.542647,8413971
2025-10-02T10:17:50.566085,8411994
2025-10-02T10:17:50.589550,8410139
2025-10-02T10:17:50.612682,8403965
2025-10-02T10:17:50.635664,8397605
2025-10-02T10:17:50.659213,8394628
2025-10-02T10:17:50.681847,8394909
2025-10-02T10:17:50.705511,8398659
2025-10-02T10:17:50.728422,8407194
2025-10-02T10:17:50.751809,8412860
2025-10-02T10:17:50.774271,8415075
2025-10-02T10:17:50.797655,8419146
2025-10-02T10:17:50.821184,8427531
2025-10-02T10:17:50.844223,8441407
2025-10-02T10:17:50.867176,8457524
2025-10-02T10:17:50.890513,8472034
2025-10-02T10:17:50.913561,8483511
2025-10-02T10:17:50.936945,8492887
2025-10-02T10:17:50.959864,8497529
2025-10-02T10:17:50.983027,8498747
