timestamp_iso,raw_value,adc_corr,torque_nm
2025-10-02T06:31:57.587054,8382701,-31585.806,-1.427186
2025-10-02T06:31:57.607229,8382871,-31415.806,-1.419505
2025-10-02T06:31:57.629949,8382753,-31533.806,-1.424836
2025-10-02T06:31:57.653618,8382816,-31470.806,-1.421990
2025-10-02T06:31:57.676813,8382686,-31600.806,-1.427864
2025-10-02T06:31:57.699522,8382316,-31970.806,-1.444582
2025-10-02T06:31:57.723089,8382329,-31957.806,-1.443995
2025-10-02T06:31:57.746511,8382632,-31654.806,-1.430304
2025-10-02T06:31:57.769511,8382211,-32075.806,-1.449326
2025-10-02T06:31:57.792158,8381877,-32409.806,-1.464418
2025-10-02T06:31:57.816133,8382541,-31745.806,-1.434416
2025-10-02T06:31:57.839168,8382315,-31971.806,-1.444627
2025-10-02T06:31:57.862171,8382463,-31823.806,-1.437940
2025-10-02T06:31:57.885052,8382785,-31501.806,-1.423391
2025-10-02T06:31:57.908205,8382988,-31298.806,-1.414218
2025-10-02T06:31:57.931231,8382634,-31652.806,-1.430213
2025-10-02T06:31:57.954279,8382666,-31620.806,-1.428767
2025-10-02T06:31:57.978637,8382536,-31750.806,-1.434641
2025-10-02T06:31:58.001084,8382310,-31976.806,-1.444853
2025-10-02T06:31:58.023839,8382801,-31485.806,-1.422668
2025-10-02T06:31:58.047390,8382104,-32182.806,-1.454161
2025-10-02T06:31:58.070904,8383091,-31195.806,-1.409564
2025-10-02T06:31:58.093674,8382415,-31871.806,-1.440109
2025-10-02T06:31:58.116939,8382371,-31915.806,-1.442097
2025-10-02T06:31:58.140579,8382698,-31588.806,-1.427322
2025-10-02T06:31:58.163055,8382850,-31436.806,-1.420454
2025-10-02T06:31:58.186610,8382352,-31934.806,-1.442955
2025-10-02T06:31:58.209597,8382368,-31918.806,-1.442232
2025-10-02T06:31:58.233113,8382573,-31713.806,-1.432970
2025-10-02T06:31:58.256462,8382424,-31862.806,-1.439702
2025-10-02T06:31:58.279472,8382267,-32019.806,-1.446796
2025-10-02T06:31:58.302896,8382447,-31839.806,-1.438663
2025-10-02T06:31:58.326011,8382630,-31656.806,-1.430394
2025-10-02T06:31:58.348738,8382220,-32066.806,-1.448920
2025-10-02T06:31:58.371910,8382784,-31502.806,-1.423436
2025-10-02T06:31:58.395337,8382333,-31953.806,-1.443814
2025-10-02T06:31:58.418586,8382391,-31895.806,-1.441193
2025-10-02T06:31:58.441058,8382533,-31753.806,-1.434777
2025-10-02T06:31:58.464433,8382237,-32049.806,-1.448152
2025-10-02T06:31:58.488239,8382697,-31589.806,-1.427367
2025-10-02T06:31:58.511599,8382762,-31524.806,-1.424430
2025-10-02T06:31:58.534104,8381876,-32410.806,-1.464463
2025-10-02T06:31:58.557663,8381932,-32354.806,-1.461933
2025-10-02T06:31:58.580653,8382752,-31534.806,-1.424882
2025-10-02T06:31:58.603679,8382705,-31581.806,-1.427005
2025-10-02T06:31:58.627294,8382981,-31305.806,-1.414534
2025-10-02T06:31:58.650633,8381780,-32506.806,-1.468801
2025-10-02T06:31:58.673349,8382472,-31814.806,-1.437533
2025-10-02T06:31:58.696521,8382731,-31555.806,-1.425831
2025-10-02T06:31:58.719233,8382226,-32060.806,-1.448649
2025-10-02T06:31:58.743419,8382732,-31554.806,-1.425785
2025-10-02T06:31:58.766428,8381667,-32619.806,-1.473907
2025-10-02T06:31:58.789522,8382514,-31772.806,-1.435636
2025-10-02T06:31:58.812560,8381271,-33015.806,-1.491800
2025-10-02T06:31:58.836148,8381964,-32322.806,-1.460487
2025-10-02T06:31:58.859148,8382104,-32182.806,-1.454161
2025-10-02T06:31:58.882235,8381941,-32345.806,-1.461526
2025-10-02T06:31:58.905354,8382403,-31883.806,-1.440651
2025-10-02T06:31:58.928396,8381872,-32414.806,-1.464644
2025-10-02T06:31:58.951901,8381959,-32327.806,-1.460713
2025-10-02T06:31:58.974785,8382051,-32235.806,-1.456556
2025-10-02T06:31:58.997783,8381567,-32719.806,-1.478425
2025-10-02T06:31:59.022072,8381633,-32653.806,-1.475443
2025-10-02T06:31:59.044016,8381477,-32809.806,-1.482492
2025-10-02T06:31:59.067579,8381322,-32964.806,-1.489495
2025-10-02T06:31:59.090908,8381435,-32851.806,-1.484389
2025-10-02T06:31:59.114207,8382142,-32144.806,-1.452444
2025-10-02T06:31:59.137347,8381113,-33173.806,-1.498939
2025-10-02T06:31:59.160337,8381425,-32861.806,-1.484841
2025-10-02T06:31:59.183345,8381446,-32840.806,-1.483892
2025-10-02T06:31:59.206303,8380760,-33526.806,-1.514889
2025-10-02T06:31:59.230317,8382049,-32237.806,-1.456646
2025-10-02T06:31:59.252893,8381476,-32810.806,-1.482537
2025-10-02T06:31:59.276851,8381644,-32642.806,-1.474946
2025-10-02T06:31:59.299610,8381991,-32295.806,-1.459267
2025-10-02T06:31:59.322697,8381988,-32298.806,-1.459403
2025-10-02T06:31:59.346357,8381841,-32445.806,-1.466045
2025-10-02T06:31:59.368482,8381598,-32688.806,-1.477024
2025-10-02T06:31:59.392140,8381957,-32329.806,-1.460803
2025-10-02T06:31:59.415658,8381597,-32689.806,-1.477070
2025-10-02T06:31:59.438286,8381093,-33193.806,-1.499843
2025-10-02T06:31:59.462244,8381077,-33209.806,-1.500566
2025-10-02T06:31:59.484800,8381643,-32643.806,-1.474991
2025-10-02T06:31:59.508295,8381285,-33001.806,-1.491167
2025-10-02T06:31:59.531596,8382008,-32278.806,-1.458499
2025-10-02T06:31:59.554285,8381582,-32704.806,-1.477747
2025-10-02T06:31:59.578327,8381193,-33093.806,-1.495324
2025-10-02T06:31:59.601245,8382198,-32088.806,-1.449914
2025-10-02T06:31:59.623658,8381909,-32377.806,-1.462972
2025-10-02T06:31:59.647019,8382062,-32224.806,-1.456059
2025-10-02T06:31:59.671338,8382042,-32244.806,-1.456963
2025-10-02T06:31:59.694000,8382104,-32182.806,-1.454161
2025-10-02T06:31:59.717286,8381627,-32659.806,-1.475714
2025-10-02T06:31:59.739673,8382292,-31994.806,-1.445666
2025-10-02T06:31:59.762852,8381548,-32738.806,-1.479284
2025-10-02T06:31:59.786112,8381732,-32554.806,-1.470970
2025-10-02T06:31:59.809524,8381377,-32909.806,-1.487010
2025-10-02T06:31:59.833020,8381758,-32528.806,-1.469795
2025-10-02T06:31:59.855528,8382064,-32222.806,-1.455969
2025-10-02T06:31:59.879501,8382175,-32111.806,-1.450953
2025-10-02T06:31:59.902432,8381488,-32798.806,-1.481995
2025-10-02T06:31:59.925698,8382227,-32059.806,-1.448603
2025-10-02T06:31:59.949037,8382554,-31732.806,-1.433828
2025-10-02T06:31:59.971511,8381633,-32653.806,-1.475443
2025-10-02T06:31:59.995661,8381818,-32468.806,-1.467084
2025-10-02T06:32:00.019074,8381864,-32422.806,-1.465005
2025-10-02T06:32:00.041071,8381849,-32437.806,-1.465683
2025-10-02T06:32:00.064367,8381403,-32883.806,-1.485835
2025-10-02T06:32:00.088034,8381752,-32534.806,-1.470066
2025-10-02T06:32:00.111159,8382462,-31824.806,-1.437985
2025-10-02T06:32:00.133636,8382047,-32239.806,-1.456737
2025-10-02T06:32:00.156977,8381961,-32325.806,-1.460622
2025-10-02T06:32:00.181099,8378188,-36098.806,-1.631103
2025-10-02T06:32:00.203941,8381524,-32762.806,-1.480368
2025-10-02T06:32:00.226699,8386525,-27761.806,-1.254401
2025-10-02T06:32:00.250225,8391347,-22939.806,-1.036522
2025-10-02T06:32:00.273318,8396615,-17671.806,-0.798490
2025-10-02T06:32:00.296727,8401766,-12520.806,-0.565745
2025-10-02T06:32:00.320293,8406911,-7375.806,-0.333271
2025-10-02T06:32:00.342789,8413327,-959.806,-0.043368
2025-10-02T06:32:00.365741,8419646,5359.194,0.242152
2025-10-02T06:32:00.389432,8425139,10852.194,0.490350
2025-10-02T06:32:00.412065,8428471,14184.194,0.640904
2025-10-02T06:32:00.435673,8430096,15809.194,0.714329
2025-10-02T06:32:00.459065,8428596,14309.194,0.646553
2025-10-02T06:32:00.482268,8422650,8363.194,0.377886
2025-10-02T06:32:00.504757,8409892,-4394.806,-0.198577
2025-10-02T06:32:00.529111,8396633,-17653.806,-0.797677
2025-10-02T06:32:00.551297,8386256,-28030.806,-1.266555
2025-10-02T06:32:00.574497,8375609,-38677.806,-1.747634
2025-10-02T06:32:00.598022,8366090,-48196.806,-2.177744
2025-10-02T06:32:00.621374,8357606,-56680.806,-2.561089
2025-10-02T06:32:00.644127,8350012,-64274.806,-2.904219
2025-10-02T06:32:00.667514,8343854,-70432.806,-3.182465
2025-10-02T06:32:00.690578,8339952,-74334.806,-3.358774
2025-10-02T06:32:00.713997,8335910,-78376.806,-3.541410
2025-10-02T06:32:00.736857,8333657,-80629.806,-3.643210
2025-10-02T06:32:00.760668,8334969,-79317.806,-3.583928
2025-10-02T06:32:00.782984,8338525,-75761.806,-3.423253
2025-10-02T06:32:00.806654,8346623,-67663.806,-3.057349
2025-10-02T06:32:00.829672,8359049,-55237.806,-2.495888
2025-10-02T06:32:00.852991,8369867,-44419.806,-2.007083
2025-10-02T06:32:00.875969,8381114,-33172.806,-1.498894
2025-10-02T06:32:00.898984,8391823,-22463.806,-1.015014
2025-10-02T06:32:00.922443,8401040,-13246.806,-0.598549
2025-10-02T06:32:00.945521,8410202,-4084.806,-0.184570
2025-10-02T06:32:00.969247,8418604,4317.194,0.195070
2025-10-02T06:32:00.992229,8427817,13530.194,0.611354
2025-10-02T06:32:01.015673,8431743,17456.194,0.788748
2025-10-02T06:32:01.037973,8435233,20946.194,0.946441
2025-10-02T06:32:01.062023,8435595,21308.194,0.962798
2025-10-02T06:32:01.084813,8433227,18940.194,0.855802
2025-10-02T06:32:01.107879,8427777,13490.194,0.609546
2025-10-02T06:32:01.131258,8415187,900.194,0.040675
2025-10-02T06:32:01.154311,8402097,-12189.806,-0.550789
2025-10-02T06:32:01.178406,8390513,-23773.806,-1.074205
2025-10-02T06:32:01.201407,8379618,-34668.806,-1.566490
2025-10-02T06:32:01.223958,8368864,-45422.806,-2.052403
2025-10-02T06:32:01.247133,8361155,-53131.806,-2.400729
2025-10-02T06:32:01.269651,8353001,-61285.806,-2.769163
2025-10-02T06:32:01.293548,8346330,-67956.806,-3.070588
2025-10-02T06:32:01.316794,8340343,-73943.806,-3.341107
2025-10-02T06:32:01.339097,8336220,-78066.806,-3.527403
2025-10-02T06:32:01.362671,8334179,-80107.806,-3.619624
2025-10-02T06:32:01.385961,8334086,-80200.806,-3.623826
2025-10-02T06:32:01.409005,8337280,-77006.806,-3.479507
2025-10-02T06:32:01.433010,8344802,-69484.806,-3.139630
2025-10-02T06:32:01.455822,8357426,-56860.806,-2.569222
2025-10-02T06:32:01.479453,8368059,-46227.806,-2.088776
2025-10-02T06:32:01.502403,8379094,-35192.806,-1.590166
2025-10-02T06:32:01.525456,8388601,-25685.806,-1.160598
2025-10-02T06:32:01.548263,8398059,-16227.806,-0.733244
2025-10-02T06:32:01.571729,8407301,-6985.806,-0.315650
2025-10-02T06:32:01.594755,8415835,1548.194,0.069954
2025-10-02T06:32:01.617924,8422982,8695.194,0.392887
2025-10-02T06:32:01.641369,8428930,14643.194,0.661644
2025-10-02T06:32:01.664293,8432512,18225.194,0.823495
2025-10-02T06:32:01.688016,8434152,19865.194,0.897597
2025-10-02T06:32:01.711028,8432650,18363.194,0.829730
2025-10-02T06:32:01.734114,8427242,12955.194,0.585373
2025-10-02T06:32:01.756660,8414856,569.194,0.025719
2025-10-02T06:32:01.779854,8402267,-12019.806,-0.543108
2025-10-02T06:32:01.803049,8391647,-22639.806,-1.022966
2025-10-02T06:32:01.826220,8380807,-33479.806,-1.512765
2025-10-02T06:32:01.850004,8369928,-44358.806,-2.004327
2025-10-02T06:32:01.872971,8362361,-51925.806,-2.346237
2025-10-02T06:32:01.896627,8354461,-59825.806,-2.703194
2025-10-02T06:32:01.919308,8348126,-66160.806,-2.989437
2025-10-02T06:32:01.942811,8342593,-71693.806,-3.239442
2025-10-02T06:32:01.965453,8338631,-75655.806,-3.418463
2025-10-02T06:32:01.988894,8335834,-78452.806,-3.544844
2025-10-02T06:32:02.011941,8334587,-79699.806,-3.601189
2025-10-02T06:32:02.034875,8337631,-76655.806,-3.463647
2025-10-02T06:32:02.058032,8346831,-67455.806,-3.047951
2025-10-02T06:32:02.082036,8358398,-55888.806,-2.525303
2025-10-02T06:32:02.105096,8368949,-45337.806,-2.048562
2025-10-02T06:32:02.128278,8378367,-35919.806,-1.623015
2025-10-02T06:32:02.151070,8388086,-26200.806,-1.183868
2025-10-02T06:32:02.173784,8396662,-17624.806,-0.796366
2025-10-02T06:32:02.197953,8405270,-9016.806,-0.407419
2025-10-02T06:32:02.220796,8413733,-553.806,-0.025023
2025-10-02T06:32:02.244585,8420724,6437.194,0.290861
2025-10-02T06:32:02.266607,8426171,11884.194,0.536980
2025-10-02T06:32:02.290295,8429804,15517.194,0.701135
2025-10-02T06:32:02.313614,8431193,16906.194,0.763896
2025-10-02T06:32:02.336566,8429151,14864.194,0.671630
2025-10-02T06:32:02.360627,8424454,10167.194,0.459399
2025-10-02T06:32:02.382622,8413420,-866.806,-0.039166
2025-10-02T06:32:02.405880,8401794,-12492.806,-0.564480
2025-10-02T06:32:02.429721,8391345,-22941.806,-1.036612
2025-10-02T06:32:02.452439,8381023,-33263.806,-1.503005
2025-10-02T06:32:02.476112,8370985,-43301.806,-1.956567
2025-10-02T06:32:02.499433,8363372,-50914.806,-2.300556
2025-10-02T06:32:02.522173,8356541,-57745.806,-2.609210
2025-10-02T06:32:02.544920,8349343,-64943.806,-2.934448
2025-10-02T06:32:02.568197,8344093,-70193.806,-3.171666
2025-10-02T06:32:02.591188,8338952,-75334.806,-3.403959
2025-10-02T06:32:02.615160,8336460,-77826.806,-3.516558
2025-10-02T06:32:02.638118,8335692,-78594.806,-3.551260
2025-10-02T06:32:02.661687,8338332,-75954.806,-3.431973
2025-10-02T06:32:02.684633,8346718,-67568.806,-3.053057
2025-10-02T06:32:02.707823,8358101,-56185.806,-2.538723
2025-10-02T06:32:02.731410,8367754,-46532.806,-2.102557
2025-10-02T06:32:02.753799,8378174,-36112.806,-1.631736
2025-10-02T06:32:02.777007,8386577,-27709.806,-1.252051
2025-10-02T06:32:02.800286,8395633,-18653.806,-0.842861
2025-10-02T06:32:02.823601,8403450,-10836.806,-0.489655
2025-10-02T06:32:02.846949,8410791,-3495.806,-0.157956
2025-10-02T06:32:02.869672,8417822,3535.194,0.159736
2025-10-02T06:32:02.893585,8423130,8843.194,0.399575
2025-10-02T06:32:02.916413,8426952,12665.194,0.572269
2025-10-02T06:32:02.939902,8428668,14381.194,0.649806
2025-10-02T06:32:02.962722,8427700,13413.194,0.606067
2025-10-02T06:32:02.986059,8423413,9126.194,0.412362
2025-10-02T06:32:03.008616,8412234,-2052.806,-0.092755
2025-10-02T06:32:03.031816,8400995,-13291.806,-0.600582
2025-10-02T06:32:03.055293,8392033,-22253.806,-1.005525
2025-10-02T06:32:03.078500,8381718,-32568.806,-1.471602
2025-10-02T06:32:03.101804,8372261,-42025.806,-1.898911
2025-10-02T06:32:03.125389,8364840,-49446.806,-2.234225
2025-10-02T06:32:03.148161,8356881,-57405.806,-2.593848
2025-10-02T06:32:03.171269,8350125,-64161.806,-2.899113
2025-10-02T06:32:03.194775,8345038,-69248.806,-3.128967
2025-10-02T06:32:03.218272,8340380,-73906.806,-3.339436
2025-10-02T06:32:03.240846,8338091,-76195.806,-3.442863
2025-10-02T06:32:03.264065,8337707,-76579.806,-3.460213
2025-10-02T06:32:03.287703,8340020,-74266.806,-3.355702
2025-10-02T06:32:03.311057,8347817,-66469.806,-3.003399
2025-10-02T06:32:03.333985,8359132,-55154.806,-2.492137
2025-10-02T06:32:03.357198,8369103,-45183.806,-2.041604
2025-10-02T06:32:03.380438,8377887,-36399.806,-1.644704
2025-10-02T06:32:03.403165,8387207,-27079.806,-1.223585
2025-10-02T06:32:03.426507,8394501,-19785.806,-0.894010
2025-10-02T06:32:03.449191,8403068,-11218.806,-0.506915
2025-10-02T06:32:03.473205,8410607,-3679.806,-0.166270
2025-10-02T06:32:03.496416,8417832,3545.194,0.160188
2025-10-02T06:32:03.519408,8423687,9400.194,0.424742
2025-10-02T06:32:03.542021,8428064,13777.194,0.622514
2025-10-02T06:32:03.564975,8429658,15371.194,0.694538
2025-10-02T06:32:03.588914,8427577,13290.194,0.600510
2025-10-02T06:32:03.612256,8422786,8499.194,0.384031
2025-10-02T06:32:03.635588,8411841,-2445.806,-0.110512
2025-10-02T06:32:03.658609,8400830,-13456.806,-0.608038
2025-10-02T06:32:03.681290,8390876,-23410.806,-1.057803
2025-10-02T06:32:03.705034,8381527,-32759.806,-1.480233
2025-10-02T06:32:03.728613,8372739,-41547.806,-1.877313
2025-10-02T06:32:03.750517,8365120,-49166.806,-2.221573
2025-10-02T06:32:03.774665,8358597,-55689.806,-2.516311
2025-10-02T06:32:03.797217,8351332,-62954.806,-2.844576
2025-10-02T06:32:03.820002,8345794,-68492.806,-3.094807
2025-10-02T06:32:03.843747,8341835,-72451.806,-3.273692
2025-10-02T06:32:03.867305,8339070,-75216.806,-3.398627
2025-10-02T06:32:03.890467,8338838,-75448.806,-3.409110
2025-10-02T06:32:03.913701,8340965,-73321.806,-3.313003
2025-10-02T06:32:03.936681,8348910,-65376.806,-2.954012
2025-10-02T06:32:03.960058,8359570,-54716.806,-2.472347
2025-10-02T06:32:03.983241,8368534,-45752.806,-2.067314
2025-10-02T06:32:04.006489,8378327,-35959.806,-1.624823
2025-10-02T06:32:04.029684,8387290,-26996.806,-1.219835
2025-10-02T06:32:04.052755,8394046,-20240.806,-0.914569
2025-10-02T06:32:04.075293,8402525,-11761.806,-0.531450
2025-10-02T06:32:04.099003,8410643,-3643.806,-0.164643
2025-10-02T06:32:04.122280,8417092,2805.194,0.126751
2025-10-02T06:32:04.145413,8422341,8054.194,0.363924
2025-10-02T06:32:04.168605,8427067,12780.194,0.577466
2025-10-02T06:32:04.191839,8428409,14122.194,0.638103
2025-10-02T06:32:04.214870,8426812,12525.194,0.565944
2025-10-02T06:32:04.238202,8421422,7135.194,0.322400
2025-10-02T06:32:04.262064,8410382,-3904.806,-0.176436
2025-10-02T06:32:04.284330,8399819,-14467.806,-0.653719
2025-10-02T06:32:04.307806,8390530,-23756.806,-1.073437
2025-10-02T06:32:04.330761,8381479,-32807.806,-1.482401
2025-10-02T06:32:04.353469,8372651,-41635.806,-1.881289
2025-10-02T06:32:04.377227,8365136,-49150.806,-2.220850
2025-10-02T06:32:04.400534,8358478,-55808.806,-2.521688
2025-10-02T06:32:04.423516,8351628,-62658.806,-2.831201
2025-10-02T06:32:04.446148,8346756,-67530.806,-3.051340
2025-10-02T06:32:04.469891,8341313,-72973.806,-3.297278
2025-10-02T06:32:04.493852,8340308,-73978.806,-3.342689
2025-10-02T06:32:04.516156,8338980,-75306.806,-3.402694
2025-10-02T06:32:04.539599,8341578,-72708.806,-3.285305
2025-10-02T06:32:04.562058,8348917,-65369.806,-2.953696
2025-10-02T06:32:04.585776,8360590,-53696.806,-2.426259
2025-10-02T06:32:04.608870,8369029,-45257.806,-2.044947
2025-10-02T06:32:04.631944,8378205,-36081.806,-1.630335
2025-10-02T06:32:04.654977,8386314,-27972.806,-1.263935
2025-10-02T06:32:04.679112,8393815,-20471.806,-0.925006
2025-10-02T06:32:04.702058,8401243,-13043.806,-0.589377
2025-10-02T06:32:04.725303,8409286,-5000.806,-0.225958
2025-10-02T06:32:04.748373,8416276,1989.194,0.089881
2025-10-02T06:32:04.770990,8422468,8181.194,0.369662
2025-10-02T06:32:04.794987,8426305,12018.194,0.543035
2025-10-02T06:32:04.817641,8427654,13367.194,0.603989
2025-10-02T06:32:04.840773,8425801,11514.194,0.520262
2025-10-02T06:32:04.864431,8420920,6633.194,0.299717
2025-10-02T06:32:04.887318,8410259,-4027.806,-0.181994
2025-10-02T06:32:04.910781,8400258,-14028.806,-0.633883
2025-10-02T06:32:04.933663,8390842,-23444.806,-1.059340
2025-10-02T06:32:04.956847,8381079,-33207.806,-1.500475
2025-10-02T06:32:04.980031,8371985,-42301.806,-1.911382
2025-10-02T06:32:05.003547,8365605,-48681.806,-2.199659
2025-10-02T06:32:05.026618,8359404,-54882.806,-2.479847
2025-10-02T06:32:05.049201,8352901,-61385.806,-2.773681
2025-10-02T06:32:05.073126,8347679,-66607.806,-3.009634
2025-10-02T06:32:05.096268,8342822,-71464.806,-3.229095
2025-10-02T06:32:05.119144,8339711,-74575.806,-3.369664
2025-10-02T06:32:05.142521,8338640,-75646.806,-3.418056
2025-10-02T06:32:05.165544,8342412,-71874.806,-3.247621
2025-10-02T06:32:05.188920,8350311,-63975.806,-2.890709
2025-10-02T06:32:05.211939,8360727,-53559.806,-2.420068
2025-10-02T06:32:05.235320,8370034,-44252.806,-1.999537
2025-10-02T06:32:05.258342,8378250,-36036.806,-1.628302
2025-10-02T06:32:05.281624,8387268,-27018.806,-1.220829
2025-10-02T06:32:05.304573,8393902,-20384.806,-0.921075
2025-10-02T06:32:05.328804,8401047,-13239.806,-0.598233
2025-10-02T06:32:05.350455,8408791,-5495.806,-0.248325
2025-10-02T06:32:05.374500,8415794,1507.194,0.068102
2025-10-02T06:32:05.397506,8421687,7400.194,0.334373
2025-10-02T06:32:05.421093,8425269,10982.194,0.496224
2025-10-02T06:32:05.444712,8426721,12434.194,0.561832
2025-10-02T06:32:05.467061,8425023,10736.194,0.485109
2025-10-02T06:32:05.489925,8420142,5855.194,0.264564
2025-10-02T06:32:05.513334,8409057,-5229.806,-0.236306
2025-10-02T06:32:05.536181,8399542,-14744.806,-0.666235
2025-10-02T06:32:05.559819,8390543,-23743.806,-1.072850
2025-10-02T06:32:05.583055,8381147,-33139.806,-1.497403
2025-10-02T06:32:05.606215,8373119,-41167.806,-1.860143
2025-10-02T06:32:05.629520,8365818,-48468.806,-2.190034
2025-10-02T06:32:05.652681,8358789,-55497.806,-2.507636
2025-10-02T06:32:05.675809,8353036,-61250.806,-2.767582
2025-10-02T06:32:05.699066,8347480,-66806.806,-3.018626
2025-10-02T06:32:05.722065,8343578,-70708.806,-3.194936
2025-10-02T06:32:05.745301,8340930,-73356.806,-3.314584
2025-10-02T06:32:05.768314,8340606,-73680.806,-3.329224
2025-10-02T06:32:05.791469,8343873,-70413.806,-3.181606
2025-10-02T06:32:05.814609,8350865,-63421.806,-2.865677
2025-10-02T06:32:05.838610,8361719,-52567.806,-2.375245
2025-10-02T06:32:05.861846,8371043,-43243.806,-1.953946
2025-10-02T06:32:05.884445,8379422,-34864.806,-1.575346
2025-10-02T06:32:05.907935,8386946,-27340.806,-1.235378
2025-10-02T06:32:05.930959,8393967,-20319.806,-0.918138
2025-10-02T06:32:05.954335,8402002,-12284.806,-0.555082
2025-10-02T06:32:05.977333,8408921,-5365.806,-0.242451
2025-10-02T06:32:06.000516,8416040,1753.194,0.079217
2025-10-02T06:32:06.023199,8421452,7165.194,0.323755
2025-10-02T06:32:06.046846,8424904,10617.194,0.479732
2025-10-02T06:32:06.070191,8426004,11717.194,0.529435
2025-10-02T06:32:06.093706,8424107,9820.194,0.443720
2025-10-02T06:32:06.116078,8418610,4323.194,0.195341
2025-10-02T06:32:06.139818,8408387,-5899.806,-0.266579
2025-10-02T06:32:06.162082,8398748,-15538.806,-0.702112
2025-10-02T06:32:06.185747,8389346,-24940.806,-1.126936
2025-10-02T06:32:06.208893,8380418,-33868.806,-1.530342
2025-10-02T06:32:06.232557,8372908,-41378.806,-1.869677
2025-10-02T06:32:06.255631,8366491,-47795.806,-2.159625
2025-10-02T06:32:06.278801,8358792,-55494.806,-2.507500
2025-10-02T06:32:06.302036,8353034,-61252.806,-2.767672
2025-10-02T06:32:06.325119,8347304,-66982.806,-3.026579
2025-10-02T06:32:06.348266,8344295,-69991.806,-3.162539
2025-10-02T06:32:06.371024,8341988,-72298.806,-3.266779
2025-10-02T06:32:06.394350,8341003,-73283.806,-3.311286
2025-10-02T06:32:06.417805,8344399,-69887.806,-3.157839
2025-10-02T06:32:06.441160,8351702,-62584.806,-2.827858
2025-10-02T06:32:06.464215,8361853,-52433.806,-2.369191
2025-10-02T06:32:06.486803,8370815,-43471.806,-1.964248
2025-10-02T06:32:06.511026,8379108,-35178.806,-1.589534
2025-10-02T06:32:06.534297,8386690,-27596.806,-1.246945
2025-10-02T06:32:06.556736,8393502,-20784.806,-0.939149
2025-10-02T06:32:06.580419,8401285,-13001.806,-0.587479
2025-10-02T06:32:06.602777,8409082,-5204.806,-0.235176
2025-10-02T06:32:06.626518,8415282,995.194,0.044967
2025-10-02T06:32:06.650496,8421069,6782.194,0.306449
2025-10-02T06:32:06.672541,8424742,10455.194,0.472412
2025-10-02T06:32:06.696391,8425612,11325.194,0.511722
2025-10-02T06:32:06.719375,8424088,9801.194,0.442861
2025-10-02T06:32:06.741911,8418113,3826.194,0.172884
2025-10-02T06:32:06.765560,8407463,-6823.806,-0.308330
2025-10-02T06:32:06.788458,8397931,-16355.806,-0.739027
2025-10-02T06:32:06.812334,8389581,-24705.806,-1.116317
2025-10-02T06:32:06.835226,8380424,-33862.806,-1.530071
2025-10-02T06:32:06.858041,8372944,-41342.806,-1.868050
2025-10-02T06:32:06.881468,8365887,-48399.806,-2.186917
2025-10-02T06:32:06.904445,8359529,-54757.806,-2.474199
2025-10-02T06:32:06.928612,8353099,-61187.806,-2.764735
2025-10-02T06:32:06.950711,8348194,-66092.806,-2.986365
2025-10-02T06:32:06.973977,8344161,-70125.806,-3.168593
2025-10-02T06:32:06.997216,8342300,-71986.806,-3.252681
2025-10-02T06:32:07.020318,8342360,-71926.806,-3.249970
2025-10-02T06:32:07.043901,8344650,-69636.806,-3.146498
2025-10-02T06:32:07.067172,8352768,-61518.806,-2.779691
2025-10-02T06:32:07.090470,8363128,-51158.806,-2.311581
2025-10-02T06:32:07.113065,8371543,-42743.806,-1.931354
2025-10-02T06:32:07.136442,8379437,-34849.806,-1.574668
2025-10-02T06:32:07.160011,8387198,-27088.806,-1.223992
2025-10-02T06:32:07.183011,8393491,-20795.806,-0.939646
2025-10-02T06:32:07.206119,8401472,-12814.806,-0.579029
2025-10-02T06:32:07.229545,8409157,-5129.806,-0.231787
2025-10-02T06:32:07.252104,8416060,1773.194,0.080121
2025-10-02T06:32:07.276108,8420517,6230.194,0.281508
2025-10-02T06:32:07.299105,8424399,10112.194,0.456914
2025-10-02T06:32:07.322120,8425236,10949.194,0.494733
2025-10-02T06:32:07.346144,8423790,9503.194,0.429396
2025-10-02T06:32:07.368436,8417576,3289.194,0.148620
2025-10-02T06:32:07.391412,8406607,-7679.806,-0.347007
2025-10-02T06:32:07.414437,8398376,-15910.806,-0.718920
2025-10-02T06:32:07.437438,8388516,-25770.806,-1.164439
2025-10-02T06:32:07.461606,8380548,-33738.806,-1.524468
2025-10-02T06:32:07.484596,8372311,-41975.806,-1.896652
2025-10-02T06:32:07.506987,8366418,-47868.806,-2.162924
2025-10-02T06:32:07.530382,8359350,-54936.806,-2.482287
2025-10-02T06:32:07.554115,8353001,-61285.806,-2.769163
2025-10-02T06:32:07.577136,8348430,-65856.806,-2.975701
2025-10-02T06:32:07.600556,8344506,-69780.806,-3.153005
2025-10-02T06:32:07.623601,8342236,-72050.806,-3.255573
2025-10-02T06:32:07.645886,8341843,-72443.806,-3.273331
2025-10-02T06:32:07.669520,8344951,-69335.806,-3.132898
2025-10-02T06:32:07.693510,8353173,-61113.806,-2.761391
2025-10-02T06:32:07.716916,8363085,-51201.806,-2.313523
2025-10-02T06:32:07.739994,8371454,-42832.806,-1.935375
2025-10-02T06:32:07.762862,8379560,-34726.806,-1.569110
2025-10-02T06:32:07.786278,8386748,-27538.806,-1.244325
