timestamp_iso,raw_value
2025-10-08T04:13:35.688330,8417280
2025-10-08T04:13:35.776395,8421271
2025-10-08T04:13:35.876529,8416176
2025-10-08T04:13:35.977391,8408230
2025-10-08T04:13:36.076430,8403981
2025-10-08T04:13:36.176129,8409334
2025-10-08T04:13:36.276479,8415514
2025-10-08T04:13:36.376240,8420690
2025-10-08T04:13:36.476595,8416667
2025-10-08T04:13:36.576742,8409895
2025-10-08T04:13:36.676245,8404965
2025-10-08T04:13:36.776463,8408426
2025-10-08T04:13:36.876996,8414378
2025-10-08T04:13:36.976865,8419655
2025-10-08T04:13:37.076034,8418176
2025-10-08T04:13:37.176030,8411873
2025-10-08T04:13:37.276308,8405607
2025-10-08T04:13:37.376561,8405892
2025-10-08T04:13:37.476505,8412787
2025-10-08T04:13:37.575950,8418942
2025-10-08T04:13:37.676410,8420088
2025-10-08T04:13:37.775977,8414520
2025-10-08T04:13:37.876196,8406720
2025-10-08T04:13:37.976267,8403841
2025-10-08T04:13:38.076464,8410884
2025-10-08T04:13:38.175924,8417855
2025-10-08T04:13:38.276134,8421256
2025-10-08T04:13:38.376184,8416177
2025-10-08T04:13:38.475721,8408264
2025-10-08T04:13:38.576378,8403518
2025-10-08T04:13:38.675710,8409119
2025-10-08T04:13:38.775699,8415736
2025-10-08T04:13:38.876532,8421088
2025-10-08T04:13:38.975940,8416346
2025-10-08T04:13:39.076305,8409056
2025-10-08T04:13:39.176469,8404414
2025-10-08T04:13:39.275681,8408422
2025-10-08T04:13:39.376292,8414252
2025-10-08T04:13:39.476224,8420467
2025-10-08T04:13:39.575984,8417501
2025-10-08T04:13:39.676496,8411454
2025-10-08T04:13:39.776411,8405496
2025-10-08T04:13:39.875550,8406433
2025-10-08T04:13:39.975596,8413187
2025-10-08T04:13:40.077005,8419600
2025-10-08T04:13:40.176493,8419830
2025-10-08T04:13:40.276026,8413121
2025-10-08T04:13:40.376107,8406461
2025-10-08T04:13:40.475737,8403847
2025-10-08T04:13:40.576394,8412424
2025-10-08T04:13:40.675786,8417954
2025-10-08T04:13:40.775602,8421575
2025-10-08T04:13:40.876038,8415736
2025-10-08T04:13:40.976119,8407590
2025-10-08T04:13:41.075824,8403378
2025-10-08T04:13:41.176113,8410574
2025-10-08T04:13:41.276335,8416242
2025-10-08T04:13:41.376162,8420686
2025-10-08T04:13:41.476399,8416460
2025-10-08T04:13:41.575789,8408634
2025-10-08T04:13:41.676394,8404094
2025-10-08T04:13:41.775669,8409718
2025-10-08T04:13:41.875418,8414308
2025-10-08T04:13:41.976093,8420623
2025-10-08T04:13:42.076252,8416904
2025-10-08T04:13:42.175642,8411302
2025-10-08T04:13:42.275889,8405116
2025-10-08T04:13:42.375909,8407244
2025-10-08T04:13:42.476232,8413142
2025-10-08T04:13:42.576553,8420062
2025-10-08T04:13:42.676889,8419153
2025-10-08T04:13:42.776247,8412135
2025-10-08T04:13:42.876867,8405809
2025-10-08T04:13:42.976261,8405053
2025-10-08T04:13:43.075876,8412424
2025-10-08T04:13:43.176261,8419189
2025-10-08T04:13:43.275774,8420684
2025-10-08T04:13:43.375616,8414634
2025-10-08T04:13:43.476228,8407078
2025-10-08T04:13:43.575942,8403273
2025-10-08T04:13:43.676085,8410695
2025-10-08T04:13:43.776180,8417981
2025-10-08T04:13:43.875978,8420826
2025-10-08T04:13:43.975883,8416237
2025-10-08T04:13:44.076171,8408386
2025-10-08T04:13:44.176170,8403768
2025-10-08T04:13:44.276207,8409976
2025-10-08T04:13:44.376233,8414872
2025-10-08T04:13:44.475854,8420791
2025-10-08T04:13:44.576053,8416817
2025-10-08T04:13:44.676305,8410164
2025-10-08T04:13:44.775546,8404763
2025-10-08T04:13:44.876589,8408883
2025-10-08T04:13:44.976213,8413438
2025-10-08T04:13:45.076538,8420088
2025-10-08T04:13:45.176420,8417841
2025-10-08T04:13:45.275942,8412051
2025-10-08T04:13:45.376674,8405623
2025-10-08T04:13:45.475712,8407230
2025-10-08T04:13:45.575386,8412762
2025-10-08T04:13:45.675594,8419043
2025-10-08T04:13:45.776458,8419738
2025-10-08T04:13:45.875651,8414321
2025-10-08T04:13:45.976534,8406675
2025-10-08T04:13:46.075853,8404749
2025-10-08T04:13:46.175866,8411538
2025-10-08T04:13:46.276298,8417867
2025-10-08T04:13:46.375976,8421042
2025-10-08T04:13:46.476224,8415461
2025-10-08T04:13:46.576104,8407752
2025-10-08T04:13:46.676025,8403578
2025-10-08T04:13:46.775928,8409693
2025-10-08T04:13:46.876125,8416534
2025-10-08T04:13:46.975724,8420442
2025-10-08T04:13:47.076271,8416141
2025-10-08T04:13:47.176739,8408963
2025-10-08T04:13:47.275975,8404662
2025-10-08T04:13:47.376397,8409000
2025-10-08T04:13:47.476311,8414520
2025-10-08T04:13:47.575566,8420323
2025-10-08T04:13:47.676079,8417233
2025-10-08T04:13:47.776189,8410567
2025-10-08T04:13:47.876295,8405451
2025-10-08T04:13:47.975864,8407744
2025-10-08T04:13:48.075674,8413792
2025-10-08T04:13:48.176346,8419505
2025-10-08T04:13:48.276022,8418867
2025-10-08T04:13:48.375883,8412771
2025-10-08T04:13:48.475706,8405833
2025-10-08T04:13:48.575564,8405287
2025-10-08T04:13:48.675627,8413077
2025-10-08T04:13:48.775816,8418419
2025-10-08T04:13:48.875760,8420587
2025-10-08T04:13:48.975380,8415157
2025-10-08T04:13:49.076288,8407609
2025-10-08T04:13:49.176058,8403744
2025-10-08T04:13:49.276132,8410098
2025-10-08T04:13:49.375560,8417333
2025-10-08T04:13:49.475903,8421187
2025-10-08T04:13:49.576001,8416639
2025-10-08T04:13:49.675771,8408474
2025-10-08T04:13:49.775308,8403844
2025-10-08T04:13:49.875874,8408938
2025-10-08T04:13:49.975441,8415015
2025-10-08T04:13:50.075749,8421060
2025-10-08T04:13:50.175883,8416974
2025-10-08T04:13:50.275709,8410265
2025-10-08T04:13:50.375767,8404820
2025-10-08T04:13:50.476932,8408286
2025-10-08T04:13:50.576001,8413761
2025-10-08T04:13:50.676262,8420587
2025-10-08T04:13:50.776098,8418216
2025-10-08T04:13:50.876050,8411521
2025-10-08T04:13:50.976618,8405929
2025-10-08T04:13:51.076082,8405869
2025-10-08T04:13:51.175997,8413261
2025-10-08T04:13:51.275774,8418526
2025-10-08T04:13:51.375631,8420082
2025-10-08T04:13:51.475700,8414114
2025-10-08T04:13:51.576067,8406553
2025-10-08T04:13:51.676043,8403727
2025-10-08T04:13:51.775744,8412246
2025-10-08T04:13:51.875934,8417269
2025-10-08T04:13:51.975934,8421465
2025-10-08T04:13:52.075633,8415612
2025-10-08T04:13:52.176000,8408299
2025-10-08T04:13:52.275472,8403397
2025-10-08T04:13:52.376463,8410026
2025-10-08T04:13:52.476132,8415969
2025-10-08T04:13:52.576091,8420867
2025-10-08T04:13:52.676176,8416500
2025-10-08T04:13:52.775933,8409318
2025-10-08T04:13:52.875471,8404600
2025-10-08T04:13:52.976380,8409620
2025-10-08T04:13:53.076284,8413937
2025-10-08T04:13:53.176056,8420567
2025-10-08T04:13:53.275854,8417641
2025-10-08T04:13:53.375378,8411606
2025-10-08T04:13:53.475315,8405110
2025-10-08T04:13:53.575544,8406392
2025-10-08T04:13:53.675805,8412960
2025-10-08T04:13:53.775946,8419849
2025-10-08T04:13:53.876271,8419821
2025-10-08T04:13:53.975422,8413628
2025-10-08T04:13:54.076397,8406195
2025-10-08T04:13:54.175859,8404348
2025-10-08T04:13:54.275244,8412370
2025-10-08T04:13:54.376453,8418983
2025-10-08T04:13:54.475501,8421524
2025-10-08T04:13:54.575413,8415186
2025-10-08T04:13:54.676065,8407165
2025-10-08T04:13:54.775923,8403393
2025-10-08T04:13:54.875807,8410687
2025-10-08T04:13:54.976463,8417142
2025-10-08T04:13:55.075814,8421586
2025-10-08T04:13:55.176963,8416319
2025-10-08T04:13:55.276156,8408308
2025-10-08T04:13:55.376122,8404262
2025-10-08T04:13:55.476246,8409381
2025-10-08T04:13:55.575908,8414644
2025-10-08T04:13:55.675330,8420880
2025-10-08T04:13:55.775993,8417186
2025-10-08T04:13:55.875615,8411026
2025-10-08T04:13:55.975918,8404883
2025-10-08T04:13:56.075942,8408970
2025-10-08T04:13:56.175849,8413145
2025-10-08T04:13:56.275816,8419986
2025-10-08T04:13:56.375629,8418055
2025-10-08T04:13:56.475957,8412458
2025-10-08T04:13:56.575719,8405800
2025-10-08T04:13:56.675910,8406340
2025-10-08T04:13:56.775881,8412592
2025-10-08T04:13:56.876336,8419118
2025-10-08T04:13:56.975438,8420340
2025-10-08T04:13:57.076479,8414786
2025-10-08T04:13:57.175897,8407234
2025-10-08T04:13:57.275990,8404365
